SOC_Percent,Voltage_V,Current_A,Battery_Temp_C,Ambient_Temp_C,Charging_Duration_min,Degradation_Rate_Percent,Charging_Mode,Efficiency_Percent,Battery_Type,Charging_Cycles,EV_Model,Optimal_Charging_Duration_Class,Charging_Date,Charging_Start_Hour,City,Energy_kWh,Battery_Capacity_kWh,Estimated_Range_km,Battery_Health_Percent,Charging_Cost_INR,Load_Category,Efficiency_Category,Stress_Index,Efficiency_Loss_per_Cycle
11.85260448662222,3.6548466092737217,13.025224016495436,30.97717330154712,15.693454084521328,36.54997746636556,5.1873203449389305,Normal,98.9625359310122,Li-ion,637,Model C,0,2025-06-15,20,Hyderabad,1.7399688349312488,75,371.1095097412957,94.81267965506107,13.91975067944999,Low,High,1132.214986143248,0.008130596151941897
97.29188669457947,4.191367605597653,15.638788310981909,25.752654580873564,22.838211258878182,90.66041289942176,13.707261472057802,Fast,97.25854770558844,LiFePO4,784,Model B,2,2025-06-03,3,Chennai,5.942600650338342,60,291.7756431167653,86.29273852794219,47.540805202706736,Low,High,2334.7462975581825,0.017461479582239238
84.91983767203796,4.160841537780629,91.57937080099698,26.135531990442825,28.94327384275961,73.53477680616567,11.680666550304512,Normal,97.6638666899391,LiFePO4,255,Model A,1,2025-01-05,5,Mumbai,28.020224483750646,40,195.3277333798782,88.31933344969549,224.16179587000516,Medium,High,1921.8705116276158,0.045627603712127
29.110519961044854,3.5275987679579544,22.532083400583566,27.05917006904713,18.868706859129652,83.5323346708321,9.769512390740609,Normal,98.04609752185188,Li-ion,337,Model B,2,2025-03-21,10,Chennai,6.639496589041032,60,294.1382925655556,90.2304876092594,53.11597271232826,Low,High,2260.315650122608,0.028903882812842036
26.364247048639054,3.993902620760982,57.91786140476954,32.4258489809922,27.830089625125034,39.64869669562111,6.243562859449988,Slow,98.75128742811,LiFePO4,475,Model A,0,2025-01-30,23,Delhi,9.171469055525241,40,197.50257485622,93.75643714055,73.37175244420193,Low,High,1285.6426513453746,0.013116728696323505
26.506405886809045,4.147673822190966,46.99860423406359,26.680999313375384,20.19656275880599,41.17458620524195,6.090585777112718,Fast,98.78188284457744,LiFePO4,181,Model A,1,2025-01-01,12,Mumbai,8.026363039955706,40,197.56376568915488,93.90941422288728,64.21090431964565,Low,High,1098.5791062705762,0.033464757017102845
37.381801866358394,3.626402741589134,41.26089936329584,34.65398101180561,32.721722176270326,24.149732550990635,5.614266856490753,Fast,98.87714662870184,LiFePO4,591,Model B,0,2025-03-07,23,Delhi,3.6134916034703095,60,296.6314398861055,94.38573314350924,28.907932827762476,Low,High,836.8843732622133,0.009483558879207352
57.22807884690141,3.897561661386841,90.98500111185452,28.09054771147739,32.91379888533233,52.20675351957297,8.61649412121669,Slow,98.27670117575666,LiFePO4,455,Model B,1,2025-04-16,20,Bangalore,18.513540770110115,60,294.83010352726996,91.38350587878331,148.10832616088092,Low,High,1466.5163006029047,0.01889582044126467
48.87505167779042,4.140841808311629,11.964105709794056,21.367064006199172,20.94574408562653,75.97446613336749,9.843311295313438,Normal,98.03133774093732,LiFePO4,372,Model A,1,2025-03-03,22,Chennai,3.763886668019964,40,196.06267548187463,90.15668870468656,30.111093344159713,Low,High,1623.3512807084744,0.02638957451826659
36.21062261782377,3.5237621850100593,69.74107175580302,35.675196849682145,19.599875079264812,105.79349139973289,12.41041525668637,Slow,97.51791694866272,LiFePO4,679,Model A,2,2025-02-08,1,Hyderabad,25.998851162901282,40,195.03583389732543,87.58958474331362,207.99080930321026,Medium,High,3774.203631100626,0.018250610671597604
65.06676052501416,3.988194187072788,96.70549907921954,25.71516649185412,23.226079441324625,86.69274474586807,11.763491746332418,Fast,97.64730165073352,LiFePO4,143,Model A,2,2025-03-21,19,Hyderabad,33.43568460641404,40,195.29460330146705,88.23650825366758,267.48547685131234,Medium,High,2229.3183647758087,0.08169091490508623
22.554447458683764,3.7081443051607854,60.41513651156578,28.65533759198525,19.810631703602972,63.53963233997514,7.855458614198047,Slow,98.4289082771604,Li-ion,672,Model A,1,2025-02-07,9,Mumbai,14.234659575075165,40,196.8578165543208,92.14454138580196,113.87727660060132,Low,High,1820.7496151726116,0.011672301061215522
36.29301836816963,4.147077336763571,94.31402158297828,33.708877664438035,28.447676865834072,115.31201143941378,13.1094290882482,Fast,97.37811418235036,Li-ion,222,Model C,2,2025-04-14,9,Chennai,45.10170353346783,75,365.1679281838139,86.8905709117518,360.8136282677426,Medium,High,3887.0384868514784,0.05878667752577668
42.97256589643225,4.179740771615758,14.70320913574214,26.64912314297424,31.52129369096571,91.92452005758318,11.141461123435588,Normal,97.77170777531288,Li-ion,448,Model B,2,2025-06-24,9,Delhi,5.649276782886579,60,293.3151233259386,88.85853887656441,45.19421426309263,Low,High,2449.70785487334,0.02481394459562492
51.04629857953323,4.160986542379404,47.69139871667453,21.13171312293431,28.46184261822434,113.016520286255,13.026943942311297,Fast,97.39461121153774,Li-ion,807,Model A,2,2025-03-06,11,Delhi,22.427367651545463,40,194.78922242307547,86.97305605768871,179.4189412123637,Medium,High,2388.232684841427,0.016122455374147644
80.66583652537122,3.8319499516602247,33.414201186584606,27.47842094025627,31.48700894498699,72.75879732721657,11.470445983882756,Normal,97.70591080322345,Li-ion,429,Model B,1,2025-04-09,10,Chennai,9.316148940111468,60,293.11773240967034,88.52955401611725,74.52919152089174,Low,High,1999.2968600640497,0.026675455776471527
27.970640394252374,4.10342985569252,75.77388684826568,38.88897165388607,22.939843244149483,45.89042747931395,7.167182892349752,Normal,98.56656342153003,Li-ion,508,Model A,1,2025-05-26,8,Mumbai,14.268840466551264,40,197.13312684306007,92.83281710765024,114.15072373241011,Low,High,1784.6315334277544,0.014080909415225445
56.28109945722505,4.091184578974549,98.3167381447522,32.83468794597116,18.126339414177217,25.2826686364722,6.562678423199161,Fast,98.68746431536016,Li-ion,422,Model B,0,2025-05-23,16,Mumbai,10.16949642302891,60,296.0623929460805,93.43732157680084,81.35597138423128,Low,High,830.1485351199568,0.015514606201416457
63.31731119758382,3.723370331270279,33.0877056199823,33.42958297334414,29.759018947951844,92.60848514838504,12.55471847091182,Fast,97.48905630581764,Li-ion,210,Model B,2,2025-05-13,7,Delhi,11.409159912360055,60,292.4671689174529,87.44528152908818,91.27327929888044,Low,High,3095.863038303646,0.05950103540716502
14.180537144799796,4.080240831905474,68.8757141326667,32.6456430727528,22.209490102831076,32.130299800553416,5.018833994257081,Normal,98.99623320114858,Li-ion,869,Model A,0,2025-02-12,14,Mumbai,9.029562124131141,40,197.99246640229717,94.98116600574292,72.23649699304913,Low,High,1048.9142991094072,0.005768774706042622
64.67903667112945,3.525905344300845,27.82878694837661,23.979842779188736,28.42541650458265,50.27751282719672,8.622736708115635,Slow,98.27545265837688,LiFePO4,188,Model A,1,2025-03-05,18,Mumbai,4.933313453004387,40,196.55090531675376,91.37726329188436,39.466507624035096,Low,High,1205.6468529248225,0.045622945545585374
25.347171131856236,3.917388914937437,60.879722911444894,28.3666772820456,20.41287883963531,73.24709078838974,8.789616653060904,Fast,98.2420766693878,LiFePO4,532,Model B,1,2025-03-09,7,Mumbai,17.46866584382303,60,294.7262300081634,91.2103833469391,139.74932675058423,Low,High,2077.776586242947,0.016490837998238094
15.854643368675156,3.661006186101392,51.75392380195026,35.018795967266364,16.624592696133455,76.44165877797477,8.913810198294973,Normal,98.217237960341,Li-ion,809,Model B,1,2025-03-07,23,Hyderabad,14.483510797269846,60,294.651713881023,91.08618980170503,115.86808637815876,Low,High,2676.894852145294,0.011004703948512313
95.3996983528,3.584396820044095,97.48047966683832,22.027457951063184,34.85163590975527,80.0583196987136,12.542884456752626,Normal,97.49142310864949,LiFePO4,893,Model B,2,2025-06-01,6,Bangalore,27.973075118091188,60,292.47426932594846,87.45711554324737,223.7846009447295,Medium,High,1763.4812707961873,0.014030072099275868
96.90688297671034,3.5538672411404466,64.76745454268199,25.557055521794247,18.124030158611987,36.62553303497006,9.1753246778394,Slow,98.16493506443211,LiFePO4,811,Model C,0,2025-03-16,20,Bangalore,8.430279685345596,75,368.1185064916204,90.8246753221606,67.44223748276477,Low,High,936.0407812900393,0.011299660933299755
82.7557613304815,3.9874021431146978,41.455573487813695,25.52638216931707,34.76841987926962,57.97374048216488,10.245252215170336,Fast,97.95094955696594,Li-ion,198,Model A,1,2025-03-13,8,Bangalore,9.58306176960672,40,195.9018991139319,89.75474778482966,76.66449415685376,Low,High,1479.8598553325487,0.05148367947321777
37.41523922560336,3.737912474637646,20.268620639914005,28.64037855189012,34.545598651328945,81.71942271169667,10.112732781516064,Normal,97.9774534436968,Li-ion,638,Model C,2,2025-01-12,9,Bangalore,6.191253865469554,75,367.415450413863,89.88726721848394,49.530030923756435,Low,High,2340.4752015049194,0.015825872897521225
18.79049026057455,4.007336740070134,23.612214586144113,39.6073748188437,30.876362078160792,116.98188646337849,12.668383792585786,Slow,97.46632324148284,Li-ion,700,Model C,2,2025-02-27,17,Hyderabad,11.06907117719715,75,365.49871215556067,87.33161620741421,88.5525694175772,Low,High,4633.34542417045,0.0180718741691666
71.58097238609412,3.54574943855926,30.27852369561116,21.35005093367644,28.18845924163995,92.76311376996888,12.376810646819267,Normal,97.52463787063614,LiFePO4,245,Model A,2,2025-01-27,5,Delhi,9.959053311163935,40,195.04927574127225,87.62318935318073,79.67242648931148,Low,High,1980.497203755258,0.05031223840170434
49.61372443656412,3.720703236481427,32.58699952062682,30.3740198876119,26.556141005021697,112.2603757093958,13.354418525325118,Fast,97.32911629493498,LiFePO4,793,Model A,2,2025-05-25,18,Delhi,13.611183771026377,40,194.65823258986995,86.64558147467488,108.88947016821102,Low,High,3409.798884387972,0.01681916690846992
20.983441136030095,3.877643904662736,86.5554452057024,23.58729364024421,32.322030907556695,96.2212058314177,10.246970558098525,Slow,97.9506058883803,Li-ion,356,Model C,2,2025-06-02,1,Mumbai,32.29483825108999,75,367.3147720814261,89.75302944190148,258.35870600871993,Medium,High,2269.597836364028,0.028702998762180743
54.56592191001432,4.053506215387275,60.510050945427245,39.413530908194886,20.78879043238976,79.17169688924005,11.29661404834713,Normal,97.74067719033056,LiFePO4,288,Model A,1,2025-03-05,16,Chennai,19.41906498732098,40,195.48135438066112,88.70338595165288,155.35251989856783,Low,High,3120.4361223982996,0.03908862992507658
13.094966900369656,3.723126752052449,57.10518202369298,22.266070094549285,24.35362424969754,39.202336913634454,5.034913259215485,Slow,98.9930173481569,LiFePO4,339,Model B,0,2025-06-25,3,Chennai,8.334802221043436,60,296.97905204447073,94.96508674078451,66.67841776834749,Low,High,872.8819815891217,0.01480856840945731
91.83883618709038,3.938123963505906,20.32919846822957,28.072020047231824,27.38779938733004,86.66856518925131,13.21792324415372,Fast,97.35641535116926,LiFePO4,970,Model B,2,2025-03-12,11,Delhi,6.938590309675552,60,292.06924605350775,86.78207675584628,55.50872247740442,Low,High,2432.961699457481,0.013612691291610423
33.290198344001524,4.120184423765331,87.41257240144915,34.75769969669212,23.22380951738982,82.3379565959907,10.263891285033909,Slow,97.94722174299322,Li-ion,998,Model C,2,2025-04-15,7,Delhi,29.654502446971765,75,367.3020815362246,89.7361087149661,237.23601957577412,Medium,High,2861.877969002715,0.010274165450484393
69.62700559185838,3.9311042317276135,75.05328728876353,34.091088560548904,23.54972908180536,80.24691704572665,11.87314779476425,Fast,97.62537044104717,LiFePO4,602,Model C,2,2025-05-01,10,Mumbai,23.6762345931856,75,366.0951391539268,88.12685220523575,189.4098767454848,Medium,High,2735.7047557168885,0.019690129012876038
38.053996848046985,3.663071632327544,16.090152571000143,28.45457273787865,21.60569335004169,68.97858679882407,9.073644045864954,Normal,98.185271190827,LiFePO4,807,Model A,1,2025-02-18,14,Mumbai,4.065555238711021,40,196.370542381654,90.92635595413505,32.52444190968817,Low,High,1962.7562154232155,0.011229757482506132
56.80612190600297,3.5170805470895767,73.70515875067917,26.930483359054364,26.28463633369072,72.86566039892756,10.258968629830164,Fast,97.94820627403396,LiFePO4,908,Model A,1,2025-06-28,20,Chennai,18.888745095449117,40,195.89641254806793,89.74103137016984,151.10996076359294,Low,High,1962.3074548198251,0.011285994092222402
59.203925140895166,4.109069211730651,58.918439560838145,27.952247571057413,32.01149056030232,53.44425271181041,8.811496361581831,Normal,98.23770072768365,LiFePO4,776,Model C,1,2025-02-07,9,Delhi,12.93885069568145,75,368.39137772881367,91.18850363841817,103.5108055654516,Low,High,1493.886983050681,0.011340407157762975
26.636900997297435,3.514888587595271,17.355281117210044,25.285525263172783,19.030567560126254,71.93126926423031,8.590393751709371,Normal,98.28192124965813,LiFePO4,918,Model C,1,2025-04-19,5,Bangalore,4.387942622340365,75,368.557204686218,91.40960624829063,35.10354097872292,Low,High,1818.8199261927793,0.009347544887605409
97.26261649881027,4.112291170878939,51.24705773757909,24.10665877413599,33.688660775068826,39.755590567847825,9.381429644301296,Fast,98.12371407113974,LiFePO4,370,Model B,0,2025-04-22,1,Hyderabad,8.37820538899465,60,294.3711422134192,90.61857035569871,67.0256431119572,Low,High,958.3744561833668,0.025286872356607266
79.76195410250031,3.8702559938190486,53.622665841704226,29.6607939511778,28.78175307496459,100.51743973603767,13.84759071402038,Normal,97.23048185719593,LiFePO4,619,Model B,2,2025-05-17,16,Bangalore,20.86073043826061,60,291.6914455715878,86.15240928597962,166.88584350608488,Medium,High,2981.4270685105453,0.022334823732290936
94.55490474077702,4.157347388959027,24.91970861469482,25.370675121352143,31.465464253600604,38.57769546987078,9.211086948929026,Slow,98.1577826102142,Li-ion,649,Model A,0,2025-01-18,0,Hyderabad,3.996644835188286,40,196.3155652204284,90.78891305107098,31.973158681506288,Low,High,978.7421786965499,0.014170902998352348
90.5344615384884,4.059148265041566,95.11283323002542,25.749233297945004,26.123813852600232,28.49662898894664,8.188903824233892,Normal,98.36221923515322,Li-ion,213,Model B,0,2025-01-07,4,Delhi,11.001895651537552,60,295.0866577054597,91.81109617576611,88.01516521230042,Low,High,733.7663480413697,0.03826590572071912
63.810998092997664,4.198553877373336,86.49778343325957,33.13512126949114,30.59033402848127,63.62460263571574,10.14935618776742,Fast,97.97012876244652,LiFePO4,438,Model A,1,2025-01-23,9,Mumbai,23.106267246599284,40,195.94025752489304,89.85064381223258,184.85013797279427,Medium,High,2108.2089240576265,0.02311926238671394
92.96868115208052,3.745498270816197,70.21201035961974,39.37074663399784,15.324007946789344,85.83074395060619,13.769533385187763,Slow,97.24609332296244,Li-ion,667,Model A,2,2025-06-13,8,Mumbai,22.571680071336193,40,194.4921866459249,86.23046661481223,180.57344057068954,Medium,High,3379.220473486859,0.020613073929921802
17.964325184672756,4.037031802251789,51.606600490054646,32.0727440111875,31.367608495590705,63.771682493354135,7.81616033423919,Slow,98.43676793315215,LiFePO4,458,Model A,1,2025-06-20,19,Delhi,13.286032096944533,40,196.87353586630434,92.18383966576081,106.28825677555626,Low,High,2045.3328477720747,0.017028671752155097
27.638457617723063,3.7813516395264695,47.05889874260576,21.53958934129933,15.80277718170733,47.67541319513086,6.4318534475453575,Normal,98.71362931049092,LiFePO4,749,Model B,1,2025-01-02,10,Chennai,8.48366070515307,60,296.1408879314728,93.56814655245464,67.86928564122456,Low,High,1026.908821899882,0.008575804596727143
14.070456001948424,3.835912934212736,68.58761204358588,21.511672277081335,32.79826752725725,75.81711838904408,8.097199613038496,Normal,98.3805600773923,LiFePO4,713,Model C,1,2025-03-01,14,Bangalore,19.947188780424074,75,368.9271002902211,91.9028003869615,159.5775102433926,Low,High,1630.9530037777931,0.01134061570453571
39.27972976869379,3.939253824252859,59.088868246621495,39.02846441691132,34.83925494477286,54.700233541219994,8.47376250438192,Fast,98.3052474991236,Li-ion,433,Model C,1,2025-04-22,2,Hyderabad,12.732357307024195,75,368.64467812171347,91.52623749561808,101.85885845619356,Low,High,2134.8661183602435,0.019524798397193364
44.98095607205338,4.111573979930437,15.604579529369705,25.945815806146673,20.881349243535556,113.28676901266331,12.986902678298613,Slow,97.40261946434028,LiFePO4,788,Model B,2,2025-03-02,2,Delhi,7.268409220122498,60,292.20785839302084,87.0130973217014,58.147273760979985,Low,High,2939.317642076047,0.016459952697463386
34.42141285965063,4.188858428439507,56.12523838932985,21.841339721649508,19.206371125715872,112.2645139603572,12.168513792428108,Fast,97.56629724151438,LiFePO4,268,Model C,2,2025-01-27,14,Mumbai,26.393463333423405,75,365.8736146556789,87.83148620757188,211.14770666738724,Medium,High,2452.0073880940254,0.04523611075252085
84.58637582367363,4.037791389705163,82.57632555095556,31.980891743007632,30.307267277160815,70.23718199720955,11.681461878101528,Normal,97.6637076243797,Li-ion,438,Model A,1,2025-04-05,6,Delhi,23.41890098020084,40,195.3274152487594,88.31853812189847,187.3512078416067,Medium,High,2246.247713786683,0.026609252569707354
42.10779940242303,3.792436747517134,51.33158898372623,32.47297556580532,20.060526818405062,52.78839940182585,8.128072031896904,Slow,98.37438559362062,Li-ion,897,Model C,1,2025-04-14,18,Delhi,10.276412961375035,75,368.9039459760773,91.8719279681031,82.21130369100028,Low,High,1714.196403933463,0.00905130515801437
35.28410587186427,3.794949901593949,14.676091979884156,32.97009640237376,32.31124766344407,93.71324139566391,11.222146896683894,Fast,97.75557062066322,LiFePO4,360,Model B,2,2025-04-14,2,Chennai,5.219362148430246,60,293.2667118619896,88.7778531033161,41.75489718744197,Low,High,3089.7346029939627,0.03108627949219915
58.84264748424236,4.016307611112224,80.76503794456298,25.348040557150824,17.056851843149534,23.671294348306663,6.182142264428548,Fast,98.7635715471143,Li-ion,986,Model C,0,2025-03-03,6,Bangalore,7.6784290476504955,75,370.3633933016786,93.81785773557145,61.427432381203964,Low,High,600.0209291811324,0.006263568656969147
22.683180247728636,3.667144002037812,28.122740392237695,20.3022136842895,17.519103927587164,67.47690060436513,7.772344746964667,Fast,98.44553105060707,Li-ion,834,Model A,1,2025-02-24,0,Delhi,6.958902121765743,40,196.89106210121417,92.22765525303534,55.67121697412595,Low,High,1369.9304548233843,0.009308197301754093
82.19772826786357,3.577331879191976,33.275875139923485,39.30030738908944,34.58303110201231,53.63233942703335,10.544263401767097,Fast,97.89114731964658,LiFePO4,298,Model A,1,2025-04-19,9,Mumbai,6.384331951678443,40,195.78229463929316,89.4557365982329,51.074655613427545,Low,High,2107.7674254783915,0.03526509498918762
16.709557931179376,3.748235510348544,24.823571808906628,25.017860913822048,28.476777965400093,112.05358851025548,11.42416998477136,Fast,97.71516600304572,LiFePO4,310,Model B,2,2025-03-06,4,Delhi,10.425980576101894,60,293.1454980091372,88.57583001522863,83.40784460881515,Low,High,2803.34109224422,0.03673366554588862
98.81982429404655,3.7010672941578577,39.71935583843478,33.52052576105095,31.937744488579057,21.200302727268255,8.383709396693897,Slow,98.32325812066122,LiFePO4,386,Model B,0,2025-01-05,11,Bangalore,3.1165294895013758,60,294.9697743619837,91.6162906033061,24.932235916011006,Low,High,710.6452937114742,0.021663331774402834
79.50202923669917,3.707415684319193,78.10763551197715,34.13259739757419,21.48658754703036,75.2814875718349,11.955188629366578,Fast,97.60896227412668,Li-ion,791,Model B,1,2025-01-17,9,Hyderabad,21.79982293188653,60,292.82688682238006,88.04481137063343,174.39858345509225,Medium,High,2569.5527067799253,0.015094935138089113
27.884411338075516,3.663525425734937,56.74472735535437,32.20014834158971,28.52967499041209,94.0663581066626,10.84309115953848,Slow,97.8313817680923,Li-ion,861,Model A,2,2025-04-06,16,Chennai,19.555055540485203,40,195.6627635361846,89.15690884046153,156.44044432388162,Low,High,3028.9506849876357,0.01257899206442979
10.496990541124216,3.529465232745453,28.43931467356413,26.258147884272965,26.884836546171943,68.50179875240413,7.546240150636869,Fast,98.49075196987263,Li-ion,842,Model C,1,2025-04-11,12,Bangalore,6.875907259068616,75,369.34031988702236,92.45375984936314,55.00725807254893,Low,High,1798.7303619793329,0.008951649051763783
83.39152856093507,3.5125117543133895,89.00470703368367,25.421925075281315,27.06300240245894,28.54030301627217,7.819031266500167,Normal,98.43619374669996,LiFePO4,571,Model C,0,2025-01-23,3,Mumbai,8.922557205070557,75,369.1357265501249,92.18096873349984,71.38045764056446,Low,High,725.5494449054964,0.013669635081293997
73.61716094628554,4.191405672815222,89.16236694563763,31.95336565405406,28.650649190754432,117.24613900279022,15.04903791358283,Normal,96.99019241728344,Li-ion,581,Model B,2,2025-02-09,4,Delhi,43.816717119826734,60,290.97057725185033,84.95096208641718,350.5337369586139,Medium,High,3746.408751082205,0.025857453459764312
75.61064512368885,3.799441193615104,88.35205825414062,37.32191267223383,26.50718346258197,71.8010431376098,11.63004815126362,Fast,97.67399036974729,Li-ion,122,Model C,1,2025-04-17,3,Hyderabad,24.102780855658086,75,366.2774638865523,88.36995184873638,192.8222468452647,Medium,High,2679.7522617571667,0.09455323700214326
79.41433120173512,3.769028653011777,31.491659024338535,38.93467457846791,23.58124738605332,81.41862443190114,12.702335658335246,Normal,97.45953286833296,LiFePO4,659,Model C,2,2025-04-19,6,Hyderabad,9.66381795580715,75,365.4732482562486,87.29766434166476,77.3105436464572,Low,High,3170.0076468825678,0.019245963118689768
16.664018656068134,3.975753097885149,50.61154097628893,22.11811608807515,20.51845388761094,43.66097827075073,5.577521593103059,Slow,98.8844956813794,LiFePO4,208,Model B,1,2025-03-18,5,Chennai,8.785417986082402,60,296.6534870441382,94.42247840689694,70.28334388865922,Low,High,965.6985859113913,0.026686706187095975
42.261915568984534,3.652777721505545,98.64906905267875,23.0965722519544,30.37162661826404,68.34980851068039,8.963741766936979,Fast,98.2072516466126,LiFePO4,395,Model B,1,2025-02-25,12,Hyderabad,24.629383365166138,60,294.62175493983784,91.03625823306302,197.0350669213291,Medium,High,1578.6462906741774,0.022635711532669137
20.42821535726167,4.164972828765158,79.48112286789913,38.89472517566159,19.52544860006373,62.914949195832186,8.20905945963218,Slow,98.35818810807356,Li-ion,105,Model A,1,2025-04-28,8,Chennai,20.827158241104115,40,196.71637621614713,91.79094054036781,166.61726592883292,Medium,High,2447.059658412604,0.07744395716634131
87.67930832880342,4.050441510090886,12.445067910300384,34.73070456669585,28.84708612308828,27.489584200198372,8.411299328124827,Fast,98.31774013437504,LiFePO4,649,Model A,0,2025-03-22,12,Mumbai,1.385695500802797,40,196.6354802687501,91.58870067187517,11.085564006422375,Low,High,954.7326275183997,0.012940460504807426
66.09683141448022,3.5625877016185816,15.868413213444285,37.65987649659546,19.666656452986533,30.61603535474672,7.739171675116011,Normal,98.4521656649768,Li-ion,780,Model A,0,2025-01-22,3,Bangalore,1.7308045015239788,40,196.9043313299536,92.26082832488399,13.84643601219183,Low,High,1152.9961102751618,0.009909310723580039
39.78082223673843,3.79230654304945,51.75382391310995,24.052652682706864,27.50660339908908,103.74725196187744,11.83727807612872,Slow,97.63254438477423,Li-ion,967,Model A,2,2025-06-13,2,Bangalore,20.36209602684893,40,195.26508876954847,88.16272192387127,162.89676821479145,Medium,High,2495.396618224316,0.012228593053851985
15.720251525742128,4.115382815293516,91.8298185275404,31.751717422188037,29.941565342580574,43.98199522065902,6.038764715784761,Normal,98.79224705684304,LiFePO4,894,Model C,1,2025-04-12,0,Mumbai,16.621449438777763,75,370.47092646316145,93.96123528421523,132.9715955102221,Low,High,1396.50388391039,0.006747223146128224
37.9884089544096,4.161312415603987,58.48316181574428,34.022791888349474,19.374277778130782,39.495827149863054,6.891878971293208,Normal,98.62162420574136,LiFePO4,302,Model C,0,2025-01-01,2,Bangalore,9.611969408223365,75,369.8310907715301,93.10812102870679,76.89575526578692,Low,High,1343.7583075780137,0.022745475152782864
39.266498982407235,3.827181057874909,54.80312572308612,33.602237708939455,16.198866017226166,70.49114512501393,9.517698928318495,Fast,98.0964602143363,LiFePO4,424,Model A,1,2025-05-03,4,Hyderabad,14.784917435294899,40,196.19292042867258,90.4823010716815,118.27933948235919,Low,High,2368.660214866067,0.022394585713690577
75.66455605042577,3.929387972447496,19.492632996096752,28.16303381733396,17.619474859883482,96.87471313625127,13.264272254742265,Slow,97.34714554905156,LiFePO4,924,Model A,2,2025-05-12,21,Bangalore,7.4200331748994985,40,194.69429109810312,86.73572774525773,59.36026539919599,Low,High,2728.285822100771,0.014339753788910557
